trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
370,False,"{'a': 0.2, 'e': 0.1580253208896478}",30,14,29.170023956898287,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
371,False,"{'a': 0.2, 'e': 0.1572371663136276}",25,3,31.513623897618572,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
372,False,"{'a': 0.2, 'e': 0.15645294267495474}",30,13,30.905102751870878,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
373,False,"{'a': 0.2, 'e': 0.1556726303679973}",30,0,-25.215317753102568,"{0: 25, 1: 2, 2: 2, 3: 0, 4: 1}",0
374,False,"{'a': 0.2, 'e': 0.15489620988490704}",25,8,16.475690636188585,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
375,False,"{'a': 0.2, 'e': 0.1541236618151314}",20,14,-9.322643848480014,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
376,False,"{'a': 0.2, 'e': 0.15335496684492847}",30,17,9.443476246402863,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
377,False,"{'a': 0.2, 'e': 0.15259010575688386}",25,14,20.18344130070351,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
378,False,"{'a': 0.2, 'e': 0.1518290594294306}",20,12,-27.291064874569805,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
379,False,"{'a': 0.2, 'e': 0.1510718088363708}",25,3,41.22651159066372,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
380,False,"{'a': 0.2, 'e': 0.15031833504640033}",25,18,15.372384465970248,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
381,False,"{'a': 0.2, 'e': 0.14956861922263504}",20,14,9.485369517132883,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
382,False,"{'a': 0.2, 'e': 0.14882264262214037}",20,2,26.758140482964947,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
383,False,"{'a': 0.2, 'e': 0.14808038659546244}",20,0,4.310787672825283,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
384,False,"{'a': 0.2, 'e': 0.14734183258616193}",35,16,-16.840617231363634,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
385,False,"{'a': 0.2, 'e': 0.14660696213035015}",30,14,19.42658000966955,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
386,False,"{'a': 0.2, 'e': 0.14587575685622736}",20,3,29.304551046581068,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
387,False,"{'a': 0.2, 'e': 0.14514819848362376}",30,18,7.976728024071508,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
388,False,"{'a': 0.2, 'e': 0.14442426882354198}",30,18,18.549791735894882,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
389,False,"{'a': 0.2, 'e': 0.14370394977770293}",20,8,18.639190732641534,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
390,False,"{'a': 0.2, 'e': 0.14298722333809288}",20,1,20.20397511177561,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
391,False,"{'a': 0.2, 'e': 0.1422740715865136}",25,5,-20.546453512641502,"{0: 17, 1: 1, 2: 0, 3: 2, 4: 0}",1
392,False,"{'a': 0.2, 'e': 0.14156447669413402}",20,14,10.574996225040172,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
393,False,"{'a': 0.2, 'e': 0.140858420921045}",20,12,4.213544213682744,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
394,False,"{'a': 0.2, 'e': 0.14015588661581538}",30,0,17.142630531335058,"{0: 28, 1: 1, 2: 0, 3: 1, 4: 0}",0
395,False,"{'a': 0.2, 'e': 0.13945685621505094}",25,12,21.932053448407224,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
396,False,"{'a': 0.2, 'e': 0.13876131224295524}",25,17,13.713737614884975,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
397,False,"{'a': 0.2, 'e': 0.13806923731089282}",25,6,-17.965347283930782,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
398,False,"{'a': 0.2, 'e': 0.13738061411695424}",35,7,23.830210014277792,"{0: 26, 1: 0, 2: 2, 3: 0, 4: 0}",1
399,False,"{'a': 0.2, 'e': 0.13669542544552385}",20,6,21.499019073090235,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
400,False,"{'a': 0.2, 'e': 0.13601365416684916}",25,6,9.35706168694126,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
401,False,"{'a': 0.2, 'e': 0.1353352832366127}",30,8,-11.698142643437372,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
402,False,"{'a': 0.2, 'e': 0.13466029569550586}",20,10,18.400168604305854,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
403,False,"{'a': 0.2, 'e': 0.13398867466880493}",25,7,30.30624068313377,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
404,False,"{'a': 0.2, 'e': 0.13332040336594936}",25,15,18.427436034289816,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
405,False,"{'a': 0.2, 'e': 0.13265546508012172}",30,4,-16.639956162992746,"{0: 22, 1: 1, 2: 1, 3: 2, 4: 0}",1
406,False,"{'a': 0.2, 'e': 0.13199384318783022}",25,13,23.537871445651238,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
407,False,"{'a': 0.2, 'e': 0.13133552114849303}",25,8,31.716136878443958,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
408,False,"{'a': 0.2, 'e': 0.13068048250402503}",20,2,3.42180277860143,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
409,False,"{'a': 0.2, 'e': 0.1300287108784259}",25,13,18.057741441754807,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
410,False,"{'a': 0.2, 'e': 0.12938018997737108}",30,21,14.613834580061031,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
411,False,"{'a': 0.2, 'e': 0.12873490358780423}",20,6,25.748103254923524,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
412,False,"{'a': 0.2, 'e': 0.12809283557753198}",20,9,20.64361160759922,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
413,False,"{'a': 0.2, 'e': 0.12745396989482075}",25,12,20.812506785381803,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
414,False,"{'a': 0.2, 'e': 0.1268182905679951}",30,19,19.63011918109533,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
415,False,"{'a': 0.2, 'e': 0.12618578170503877}",30,18,24.7611698349214,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
416,False,"{'a': 0.2, 'e': 0.1255564274931972}",20,0,19.649419169017133,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
417,False,"{'a': 0.2, 'e': 0.12493021219858241}",25,9,14.03635389524585,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
418,False,"{'a': 0.2, 'e': 0.12430712016577938}",25,0,7.396980007085649,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
419,False,"{'a': 0.2, 'e': 0.12368713581745483}",25,18,14.226974025049824,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
420,False,"{'a': 0.2, 'e': 0.1230702436539677}",25,18,7.164569636171157,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
421,False,"{'a': 0.2, 'e': 0.12245642825298189}",20,0,29.832159312415214,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
422,False,"{'a': 0.2, 'e': 0.12184567426908036}",25,17,12.180016102751452,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
423,False,"{'a': 0.2, 'e': 0.12123796643338168}",20,12,12.996316931296612,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
424,False,"{'a': 0.2, 'e': 0.12063328955315826}",20,16,8.52504506369886,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
425,False,"{'a': 0.2, 'e': 0.12003162851145673}",25,18,12.376222905651812,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
426,False,"{'a': 0.2, 'e': 0.11943296826671962}",25,18,12.70810503588758,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
427,False,"{'a': 0.2, 'e': 0.11883729385240964}",20,0,18.17819265990754,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
428,False,"{'a': 0.2, 'e': 0.11824459037663539}",30,10,11.910937316060389,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
429,False,"{'a': 0.2, 'e': 0.11765484302177918}",20,16,7.643390286439143,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
430,False,"{'a': 0.2, 'e': 0.11706803704412638}",20,0,27.257062704983586,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
431,False,"{'a': 0.2, 'e': 0.11648415777349697}",20,6,15.18356479795755,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
432,False,"{'a': 0.2, 'e': 0.11590319061287872}",25,14,21.839356567671235,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
433,False,"{'a': 0.2, 'e': 0.11532512103806251}",30,17,22.099712510016523,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
434,False,"{'a': 0.2, 'e': 0.11474993459727874}",20,13,13.345974385280552,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
435,False,"{'a': 0.2, 'e': 0.11417761691083649}",35,26,16.77337440372633,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
436,False,"{'a': 0.2, 'e': 0.11360815367076371}",25,8,14.501900688606963,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
437,False,"{'a': 0.2, 'e': 0.11304153064044985}",20,11,10.972907354501986,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
438,False,"{'a': 0.2, 'e': 0.11247773365428958}",30,16,10.66379931951688,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
439,False,"{'a': 0.2, 'e': 0.11191674861732889}",30,16,20.35798586362202,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
440,False,"{'a': 0.2, 'e': 0.11135856150491262}",20,11,15.460590526187863,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
441,False,"{'a': 0.2, 'e': 0.11080315836233387}",25,15,4.401394395104321,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
442,False,"{'a': 0.2, 'e': 0.11025052530448522}",25,13,8.434112496763355,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
443,False,"{'a': 0.2, 'e': 0.10970064851551141}",25,13,20.300431485798164,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
444,False,"{'a': 0.2, 'e': 0.10915351424846406}",30,18,13.356578869843359,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
445,False,"{'a': 0.2, 'e': 0.10860910882495797}",30,22,12.219275143496194,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
446,False,"{'a': 0.2, 'e': 0.10806741863482927}",20,11,16.346383013912803,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
447,False,"{'a': 0.2, 'e': 0.10752843013579495}",20,15,-12.602064625495327,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
448,False,"{'a': 0.2, 'e': 0.10699212985311447}",20,16,7.853420337018346,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
449,False,"{'a': 0.2, 'e': 0.1064585043792528}",20,4,24.980005238800647,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
450,False,"{'a': 0.2, 'e': 0.10592754037354536}",20,5,21.092001019142256,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
451,False,"{'a': 0.2, 'e': 0.10539922456186433}",20,2,18.769905888327884,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
452,False,"{'a': 0.2, 'e': 0.10487354373628689}",20,13,15.138249197070818,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
453,False,"{'a': 0.2, 'e': 0.104350484754765}",20,12,-27.192712118086654,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
454,False,"{'a': 0.2, 'e': 0.10383003454079692}",30,19,20.629521580324607,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
455,False,"{'a': 0.2, 'e': 0.1033121800831002}",20,0,23.43550161514349,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
456,False,"{'a': 0.2, 'e': 0.1027969084352864}",25,17,9.280551865379485,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
457,False,"{'a': 0.2, 'e': 0.10228420671553744}",20,14,14.12603413006029,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
458,False,"{'a': 0.2, 'e': 0.10177406210628373}",20,0,33.496001038862914,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
459,False,"{'a': 0.2, 'e': 0.10126646185388341}",20,12,12.700882019186752,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
460,False,"{'a': 0.2, 'e': 0.10076139326830373}",20,0,12.938716197762844,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
461,False,"{'a': 0.2, 'e': 0.1002588437228037}",35,17,29.479723913961354,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
462,False,"{'a': 0.2, 'e': 0.09975880065361863}",30,13,28.773746265133656,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
463,False,"{'a': 0.2, 'e': 0.09926125155964564}",20,14,12.644206819604449,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
464,False,"{'a': 0.2, 'e': 0.09876618400213154}",25,19,9.217306461006915,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
465,False,"{'a': 0.2, 'e': 0.09827358560436156}",20,11,17.346682320021078,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
466,False,"{'a': 0.2, 'e': 0.09778344405135005}",30,16,-29.09645320614849,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
467,False,"{'a': 0.2, 'e': 0.09729574708953277}",30,19,13.419364148831274,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
468,False,"{'a': 0.2, 'e': 0.09681048252646021}",25,0,-28.70972245038682,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
469,False,"{'a': 0.2, 'e': 0.09632763823049303}",20,10,8.416054726837206,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
470,False,"{'a': 0.2, 'e': 0.09584720213049865}",25,14,20.011380173320102,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
471,False,"{'a': 0.2, 'e': 0.09536916221554961}",30,13,0.9744477715282369,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 0}",1
472,False,"{'a': 0.2, 'e': 0.0948935065346231}",20,0,17.204701428096108,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
473,False,"{'a': 0.2, 'e': 0.09442022319630235}",20,10,18.60467973069144,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
474,False,"{'a': 0.2, 'e': 0.09394930036847918}",20,15,4.501172190810843,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
475,False,"{'a': 0.2, 'e': 0.09348072627805847}",25,20,8.268505089064567,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
476,False,"{'a': 0.2, 'e': 0.09301448921066349}",20,6,23.222473378025867,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
477,False,"{'a': 0.2, 'e': 0.09255057751034329}",20,0,34.88826008435148,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
478,False,"{'a': 0.2, 'e': 0.09208897957928115}",25,5,22.46884890003407,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
479,False,"{'a': 0.2, 'e': 0.09162968387750484}",25,17,14.432424827313016,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
480,False,"{'a': 0.2, 'e': 0.09117267892259785}",20,8,17.43788353627663,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
481,False,"{'a': 0.2, 'e': 0.09071795328941251}",30,8,13.565881752211169,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
482,False,"{'a': 0.2, 'e': 0.09026549560978425}",25,10,15.331912199591205,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
483,False,"{'a': 0.2, 'e': 0.08981529457224763}",25,14,20.8303120263908,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
484,False,"{'a': 0.2, 'e': 0.08936733892175319}",25,11,26.70314330363708,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
485,False,"{'a': 0.2, 'e': 0.08892161745938634}",20,10,17.55959848854347,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
486,False,"{'a': 0.2, 'e': 0.08847811904208727}",35,23,22.252506251752354,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
487,False,"{'a': 0.2, 'e': 0.08803683258237255}",20,14,12.02649883179309,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
488,False,"{'a': 0.2, 'e': 0.08759774704805763}",20,6,27.16168609535448,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
489,False,"{'a': 0.2, 'e': 0.0871608514619813}",35,20,22.670664132470975,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
490,False,"{'a': 0.2, 'e': 0.08672613490173114}",30,18,0.7766737781943198,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
491,False,"{'a': 0.2, 'e': 0.0862935864993705}",30,20,20.02679091938317,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
492,False,"{'a': 0.2, 'e': 0.08586319544116683}",25,10,25.3810526939689,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
493,False,"{'a': 0.2, 'e': 0.08543495096732123}",25,0,-21.98382080906247,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
494,False,"{'a': 0.2, 'e': 0.08500884237169956}",25,7,-21.648484365245874,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
495,False,"{'a': 0.2, 'e': 0.08458485900156469}",20,13,13.19218235451806,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
496,False,"{'a': 0.2, 'e': 0.08416299025731036}",20,12,15.68005028612752,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
497,False,"{'a': 0.2, 'e': 0.08374322559219596}",25,11,12.11178811079603,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
498,False,"{'a': 0.2, 'e': 0.08332555451208298}",20,2,31.12981666776026,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
499,False,"{'a': 0.2, 'e': 0.08290996657517266}",20,10,4.335820513780591,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
500,False,"{'a': 0.2, 'e': 0.08249645139174498}",20,16,7.677235898071795,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
501,False,"{'a': 0.2, 'e': 0.0820849986238988}",25,11,25.972752893848615,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
502,False,"{'a': 0.2, 'e': 0.08167559798529347}",25,11,24.754484663400156,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
503,False,"{'a': 0.2, 'e': 0.08126823924089167}",20,0,18.00373413035296,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
504,False,"{'a': 0.2, 'e': 0.08086291220670366}",20,3,3.00390884959919,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
505,False,"{'a': 0.2, 'e': 0.08045960674953243}",25,0,37.73832412753458,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
506,False,"{'a': 0.2, 'e': 0.08005831278672054}",25,20,8.278217052562615,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
507,False,"{'a': 0.2, 'e': 0.07965902028589801}",25,3,36.56364064226735,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
508,False,"{'a': 0.2, 'e': 0.07926171926473155}",20,10,17.780316003212043,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
509,False,"{'a': 0.2, 'e': 0.07886639979067495}",25,20,8.98838505136522,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
510,False,"{'a': 0.2, 'e': 0.07847305198072071}",20,10,6.002455571339098,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
511,False,"{'a': 0.2, 'e': 0.07808166600115313}",20,11,12.998186260243376,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
512,False,"{'a': 0.2, 'e': 0.07769223206730236}",20,9,21.1259278623535,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
513,False,"{'a': 0.2, 'e': 0.07730474044329974}",25,17,17.44948438173563,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
514,False,"{'a': 0.2, 'e': 0.0769191814418345}",20,5,30.23467368773184,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
515,False,"{'a': 0.2, 'e': 0.07653554542391151}",20,13,2.643528093102849,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
516,False,"{'a': 0.2, 'e': 0.07615382279861033}",20,3,-13.617627996526128,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
517,False,"{'a': 0.2, 'e': 0.07577400402284548}",25,12,24.14843929138552,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
518,False,"{'a': 0.2, 'e': 0.07539607960112776}",25,11,24.35712611366046,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
519,False,"{'a': 0.2, 'e': 0.07502004008532698}",30,19,21.05515316304952,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
520,False,"{'a': 0.2, 'e': 0.07464587607443557}",20,0,32.03343803668436,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
521,False,"{'a': 0.2, 'e': 0.07427357821433388}",20,14,10.420923887006914,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
522,False,"{'a': 0.2, 'e': 0.07390313719755595}",20,13,9.079018600113196,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
523,False,"{'a': 0.2, 'e': 0.0735345437630571}",20,8,22.719544212755068,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
524,False,"{'a': 0.2, 'e': 0.07316778869598221}",35,26,-4.774977014714512,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
525,False,"{'a': 0.2, 'e': 0.07280286282743559}",20,14,13.00632782145055,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
526,False,"{'a': 0.2, 'e': 0.07243975703425147}",20,10,18.622969111132143,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
527,False,"{'a': 0.2, 'e': 0.0720784622387661}",20,16,9.706190923555042,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
528,False,"{'a': 0.2, 'e': 0.07171896940859078}",25,15,16.698158661664824,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
529,False,"{'a': 0.2, 'e': 0.07136126955638605}",20,10,14.806587132610023,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
530,False,"{'a': 0.2, 'e': 0.07100535373963698}",25,16,16.490549943331093,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
531,False,"{'a': 0.2, 'e': 0.0706512130604296}",25,3,34.699256147822986,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
532,False,"{'a': 0.2, 'e': 0.07029883866522844}",20,10,-2.937279985381342,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
533,False,"{'a': 0.2, 'e': 0.06994822174465536}",30,17,10.906185355375554,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
534,False,"{'a': 0.2, 'e': 0.06959935353326901}",20,11,17.70487903565817,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
535,False,"{'a': 0.2, 'e': 0.06925222530934598}",20,11,-36.98098678177767,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
536,False,"{'a': 0.2, 'e': 0.06890682839466256}",25,11,17.0736977941021,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
537,False,"{'a': 0.2, 'e': 0.06856315415427791}",25,12,24.997615614318505,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
538,False,"{'a': 0.2, 'e': 0.06822119399631812}",35,25,10.28623399408384,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
539,False,"{'a': 0.2, 'e': 0.06788093937176144}",20,6,-18.517597581678682,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
540,False,"{'a': 0.2, 'e': 0.06754238177422452}",25,17,16.45588929187212,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
541,False,"{'a': 0.2, 'e': 0.06720551273974976}",35,15,37.8403854199486,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
542,False,"{'a': 0.2, 'e': 0.0668703238465938}",20,15,9.10337815219033,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
543,False,"{'a': 0.2, 'e': 0.06653680671501686}",35,16,-9.172006399141184,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
544,False,"{'a': 0.2, 'e': 0.06620495300707324}",30,14,31.975696617432895,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
545,False,"{'a': 0.2, 'e': 0.06587475442640295}",25,17,17.683807293623655,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
546,False,"{'a': 0.2, 'e': 0.06554620271802433}",25,17,14.316235405894927,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
547,False,"{'a': 0.2, 'e': 0.06521928966812753}",20,5,25.31607394622378,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
548,False,"{'a': 0.2, 'e': 0.06489400710386926}",20,14,3.557112966045324,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
549,False,"{'a': 0.2, 'e': 0.06457034689316847}",25,0,36.31774551436078,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
550,False,"{'a': 0.2, 'e': 0.06424830094450308}",25,14,7.873591335370939,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
551,False,"{'a': 0.2, 'e': 0.06392786120670757}",25,8,24.487833017852346,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
552,False,"{'a': 0.2, 'e': 0.0636090196687718}",20,13,14.488092235437852,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
553,False,"{'a': 0.2, 'e': 0.0632917683596407}",25,10,27.835672482391857,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
554,False,"{'a': 0.2, 'e': 0.06297609934801507}",25,15,18.885810301652644,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
